Timestamp: 1738519253.928944038, Angle: -2.71 rad, Distance: 3.09 m
Timestamp: 1738519253.928944038, Angle: -2.71 rad, Distance: 3.09 m
Timestamp: 1738519253.928944038, Angle: -2.70 rad, Distance: 3.09 m
Timestamp: 1738519253.928944038, Angle: -2.69 rad, Distance: 3.16 m
Timestamp: 1738519253.928944038, Angle: -2.69 rad, Distance: 3.17 m
Timestamp: 1738519253.928944038, Angle: -2.68 rad, Distance: 3.20 m
Timestamp: 1738519253.928944038, Angle: -2.68 rad, Distance: 2.31 m
Timestamp: 1738519253.928944038, Angle: -2.67 rad, Distance: 2.31 m
Timestamp: 1738519253.928944038, Angle: -2.67 rad, Distance: 2.31 m
Timestamp: 1738519253.928944038, Angle: -2.66 rad, Distance: 2.29 m
Timestamp: 1738519253.928944038, Angle: -2.65 rad, Distance: 2.29 m
Timestamp: 1738519253.928944038, Angle: -2.65 rad, Distance: 2.27 m
Timestamp: 1738519253.928944038, Angle: -2.64 rad, Distance: 2.25 m
Timestamp: 1738519253.928944038, Angle: -2.64 rad, Distance: 2.25 m
Timestamp: 1738519253.928944038, Angle: -2.63 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.62 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.62 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.61 rad, Distance: 2.23 m
Timestamp: 1738519253.928944038, Angle: -2.61 rad, Distance: 2.23 m
Timestamp: 1738519253.928944038, Angle: -2.60 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.60 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.59 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.58 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.58 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.57 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.57 rad, Distance: 2.22 m
Timestamp: 1738519253.928944038, Angle: -2.56 rad, Distance: 2.23 m
Timestamp: 1738519253.928944038, Angle: -2.56 rad, Distance: 2.23 m
Timestamp: 1738519253.928944038, Angle: -2.55 rad, Distance: 2.23 m
Timestamp: 1738519253.928944038, Angle: -2.54 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.54 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.53 rad, Distance: 2.24 m
Timestamp: 1738519253.928944038, Angle: -2.53 rad, Distance: 2.25 m
Timestamp: 1738519253.928944038, Angle: -2.52 rad, Distance: 2.25 m
Timestamp: 1738519253.928944038, Angle: -2.51 rad, Distance: 2.25 m
Timestamp: 1738519253.928944038, Angle: -2.51 rad, Distance: 2.26 m
Timestamp: 1738519253.928944038, Angle: -2.50 rad, Distance: 2.26 m
Timestamp: 1738519253.928944038, Angle: -2.50 rad, Distance: 2.26 m
Timestamp: 1738519253.928944038, Angle: -2.49 rad, Distance: 2.27 m
Timestamp: 1738519253.928944038, Angle: -2.49 rad, Distance: 2.28 m
Timestamp: 1738519253.928944038, Angle: -2.48 rad, Distance: 2.28 m
Timestamp: 1738519253.928944038, Angle: -2.47 rad, Distance: 2.30 m
Timestamp: 1738519253.928944038, Angle: -2.47 rad, Distance: 2.32 m
Timestamp: 1738519253.928944038, Angle: -2.46 rad, Distance: 2.32 m
Timestamp: 1738519253.928944038, Angle: -2.46 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -2.45 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -2.44 rad, Distance: 2.35 m
Timestamp: 1738519253.928944038, Angle: -2.44 rad, Distance: 2.36 m
